Provincias;Sexo;Nacionalidad;Rango de Edad;Periodo;Saldo Migratorio
Jaén;Mujeres;Extranjera;De 0 a 4 años;2012;0,73
Jaén;Mujeres;Extranjera;De 0 a 4 años;2011;6,84
Jaén;Mujeres;Extranjera;De 0 a 4 años;2010;7,93
Jaén;Mujeres;Extranjera;De 5 a 9 años;2020;43,00
Jaén;Mujeres;Extranjera;De 5 a 9 años;2019;59,00
Jaén;Mujeres;Extranjera;De 5 a 9 años;2018;13,00
Jaén;Mujeres;Extranjera;De 5 a 9 años;2017;9,00
Jaén;Mujeres;Extranjera;De 5 a 9 años;2016;12,76
Jaén;Mujeres;Extranjera;De 5 a 9 años;2015;12,13
Jaén;Mujeres;Extranjera;De 5 a 9 años;2014;3,97
Jaén;Mujeres;Extranjera;De 5 a 9 años;2013;-2,56
Jaén;Mujeres;Extranjera;De 5 a 9 años;2012;10,84
Jaén;Mujeres;Extranjera;De 5 a 9 años;2011;7,02
Jaén;Mujeres;Extranjera;De 5 a 9 años;2010;10,24
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2020;32,00
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2019;44,00
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2018;15,00
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2017;1,00
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2016;13,18
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2015;5,17
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2014;11,00
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2013;15,62
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2012;-2,02
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2011;22,07
Jaén;Mujeres;Extranjera;De 10 a 14 años  ;2010;3,38
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2020;39,00
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2019;38,00
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2018;31,00
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2017;27,00
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2016;33,11
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2015;14,27
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2014;23,87
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2013;7,13
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2012;16,76
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2011;37,87
Jaén;Mujeres;Extranjera;De 15 a 19 años  ;2010;26,78
Jaén;Mujeres;Extranjera;De 20 a 24 años;2020;95,00
Jaén;Mujeres;Extranjera;De 20 a 24 años;2019;104,00
Jaén;Mujeres;Extranjera;De 20 a 24 años;2018;87,00
Jaén;Mujeres;Extranjera;De 20 a 24 años;2017;66,00
Jaén;Mujeres;Extranjera;De 20 a 24 años;2016;36,85
Jaén;Mujeres;Extranjera;De 20 a 24 años;2015;47,19
Jaén;Mujeres;Extranjera;De 20 a 24 años;2014;30,44
Jaén;Mujeres;Extranjera;De 20 a 24 años;2013;10,14
Jaén;Mujeres;Extranjera;De 20 a 24 años;2012;37,86
Jaén;Mujeres;Extranjera;De 20 a 24 años;2011;72,94
Jaén;Mujeres;Extranjera;De 20 a 24 años;2010;25,81
Jaén;Mujeres;Extranjera;De 25 a 29 años;2020;84,00
Jaén;Mujeres;Extranjera;De 25 a 29 años;2019;121,00
Jaén;Mujeres;Extranjera;De 25 a 29 años;2018;77,00
Jaén;Mujeres;Extranjera;De 25 a 29 años;2017;62,00
Jaén;Mujeres;Extranjera;De 25 a 29 años;2016;60,59
Jaén;Mujeres;Extranjera;De 25 a 29 años;2015;41,00
Jaén;Mujeres;Extranjera;De 25 a 29 años;2014;-17,37
Jaén;Mujeres;Extranjera;De 25 a 29 años;2013;-44,50
Jaén;Mujeres;Extranjera;De 25 a 29 años;2012;26,91
Jaén;Mujeres;Extranjera;De 25 a 29 años;2011;22,04
Jaén;Mujeres;Extranjera;De 25 a 29 años;2010;35,13
Jaén;Mujeres;Extranjera;De 30 a 34 años;2020;84,00
Jaén;Mujeres;Extranjera;De 30 a 34 años;2019;108,00
Jaén;Mujeres;Extranjera;De 30 a 34 años;2018;35,00
Jaén;Mujeres;Extranjera;De 30 a 34 años;2017;22,00
Jaén;Mujeres;Extranjera;De 30 a 34 años;2016;13,64
Jaén;Mujeres;Extranjera;De 30 a 34 años;2015;1,08
Jaén;Mujeres;Extranjera;De 30 a 34 años;2014;9,66
Jaén;Mujeres;Extranjera;De 30 a 34 años;2013;-20,28
Jaén;Mujeres;Extranjera;De 30 a 34 años;2012;13,20
Jaén;Mujeres;Extranjera;De 30 a 34 años;2011;11,66
Jaén;Mujeres;Extranjera;De 30 a 34 años;2010;-5,63
Jaén;Mujeres;Extranjera;De 35 a 39 años;2020;66,00
Jaén;Mujeres;Extranjera;De 35 a 39 años;2019;72,00
Jaén;Mujeres;Extranjera;De 35 a 39 años;2018;18,00
Jaén;Mujeres;Extranjera;De 35 a 39 años;2017;16,00
Jaén;Mujeres;Extranjera;De 35 a 39 años;2016;13,09
Jaén;Mujeres;Extranjera;De 35 a 39 años;2015;2,40
Jaén;Mujeres;Extranjera;De 35 a 39 años;2014;-1,11
Jaén;Mujeres;Extranjera;De 35 a 39 años;2013;1,90
Jaén;Mujeres;Extranjera;De 35 a 39 años;2012;-0,82
Jaén;Mujeres;Extranjera;De 35 a 39 años;2011;-0,78
Jaén;Mujeres;Extranjera;De 35 a 39 años;2010;-0,22
Jaén;Mujeres;Extranjera;De 40 a 44 años;2020;47,00
Jaén;Mujeres;Extranjera;De 40 a 44 años;2019;57,00
Jaén;Mujeres;Extranjera;De 40 a 44 años;2018;18,00
Jaén;Mujeres;Extranjera;De 40 a 44 años;2017;4,00
Jaén;Mujeres;Extranjera;De 40 a 44 años;2016;-2,12
Jaén;Mujeres;Extranjera;De 40 a 44 años;2015;7,51
Jaén;Mujeres;Extranjera;De 40 a 44 años;2014;-3,91
Jaén;Mujeres;Extranjera;De 40 a 44 años;2013;-11,38
Jaén;Mujeres;Extranjera;De 40 a 44 años;2012;-4,15
Jaén;Mujeres;Extranjera;De 40 a 44 años;2011;19,76
Jaén;Mujeres;Extranjera;De 40 a 44 años;2010;3,81
Jaén;Mujeres;Extranjera;De 45 a 49 años;2020;42,00
Jaén;Mujeres;Extranjera;De 45 a 49 años;2019;43,00
Jaén;Mujeres;Extranjera;De 45 a 49 años;2018;18,00
Jaén;Mujeres;Extranjera;De 45 a 49 años;2017;5,00
Jaén;Mujeres;Extranjera;De 45 a 49 años;2016;-3,56
Jaén;Mujeres;Extranjera;De 45 a 49 años;2015;-9,06
Jaén;Mujeres;Extranjera;De 45 a 49 años;2014;13,02
Jaén;Mujeres;Extranjera;De 45 a 49 años;2013;-26,02
Jaén;Mujeres;Extranjera;De 45 a 49 años;2012;-3,22
Jaén;Mujeres;Extranjera;De 45 a 49 años;2011;14,72
Jaén;Mujeres;Extranjera;De 45 a 49 años;2010;0,75
Jaén;Mujeres;Extranjera;De 50 a 54 años;2020;26,00
Jaén;Mujeres;Extranjera;De 50 a 54 años;2019;40,00
Jaén;Mujeres;Extranjera;De 50 a 54 años;2018;15,00
Jaén;Mujeres;Extranjera;De 50 a 54 años;2017;9,00
Jaén;Mujeres;Extranjera;De 50 a 54 años;2016;7,93
Jaén;Mujeres;Extranjera;De 50 a 54 años;2015;-1,60
Jaén;Mujeres;Extranjera;De 50 a 54 años;2014;12,19
Jaén;Mujeres;Extranjera;De 50 a 54 años;2013;14,65
Jaén;Mujeres;Extranjera;De 50 a 54 años;2012;10,43
Jaén;Mujeres;Extranjera;De 50 a 54 años;2011;13,03
Jaén;Mujeres;Extranjera;De 50 a 54 años;2010;14,95
Jaén;Mujeres;Extranjera;De 55 a 59 años;2020;16,00
Jaén;Mujeres;Extranjera;De 55 a 59 años;2019;28,00
Jaén;Mujeres;Extranjera;De 55 a 59 años;2018;6,00
Jaén;Mujeres;Extranjera;De 55 a 59 años;2017;-2,00
Jaén;Mujeres;Extranjera;De 55 a 59 años;2016;11,84
Jaén;Mujeres;Extranjera;De 55 a 59 años;2015;-2,54
Jaén;Mujeres;Extranjera;De 55 a 59 años;2014;8,86
Jaén;Mujeres;Extranjera;De 55 a 59 años;2013;9,54
Jaén;Mujeres;Extranjera;De 55 a 59 años;2012;11,86
Jaén;Mujeres;Extranjera;De 55 a 59 años;2011;-0,18
Jaén;Mujeres;Extranjera;De 55 a 59 años;2010;1,04
Jaén;Mujeres;Extranjera;De 60 a 64 años;2020;17,00
Jaén;Mujeres;Extranjera;De 60 a 64 años;2019;9,00
Jaén;Mujeres;Extranjera;De 60 a 64 años;2018;3,00
Jaén;Mujeres;Extranjera;De 60 a 64 años;2017;3,00
Jaén;Mujeres;Extranjera;De 60 a 64 años;2016;14,66
Jaén;Mujeres;Extranjera;De 60 a 64 años;2015;12,73
Jaén;Mujeres;Extranjera;De 60 a 64 años;2014;4,06
Jaén;Mujeres;Extranjera;De 60 a 64 años;2013;3,66
Jaén;Mujeres;Extranjera;De 60 a 64 años;2012;8,90
Jaén;Mujeres;Extranjera;De 60 a 64 años;2011;9,23
Jaén;Mujeres;Extranjera;De 60 a 64 años;2010;13,73
Jaén;Mujeres;Extranjera;De 65 a 69 años;2020;12,00
Jaén;Mujeres;Extranjera;De 65 a 69 años;2019;9,00
Jaén;Mujeres;Extranjera;De 65 a 69 años;2018;-1,00
Jaén;Mujeres;Extranjera;De 65 a 69 años;2017;6,00
Jaén;Mujeres;Extranjera;De 65 a 69 años;2016;9,44
Jaén;Mujeres;Extranjera;De 65 a 69 años;2015;5,59
Jaén;Mujeres;Extranjera;De 65 a 69 años;2014;4,36
Jaén;Mujeres;Extranjera;De 65 a 69 años;2013;5,45
Jaén;Mujeres;Extranjera;De 65 a 69 años;2012;5,10
Jaén;Mujeres;Extranjera;De 65 a 69 años;2011;10,44
Jaén;Mujeres;Extranjera;De 65 a 69 años;2010;-1,88
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2020;2,00
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2019;-2,00
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2018;-4,00
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2017;1,00
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2016;5,43
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2015;3,60
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2014;3,31
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2013;0,58
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2012;2,39
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2011;0,01
Jaén;Mujeres;Extranjera;De 70 a 74 años  ;2010;2,01
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2020;3,00
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2019;2,00
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2018;-2,00
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2017;2,00
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2016;3,50
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2015;0,00
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2014;0,88
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2013;0,78
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2012;4,03
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2011;1,00
Jaén;Mujeres;Extranjera;De 75 a 79 años  ;2010;0,00
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2020;5,00
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2019;6,00
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2018;-2,00
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2017;0,00
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2016;1,78
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2015;0,81
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2014;1,81
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2013;-1,26
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2012;2,03
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2011;-5,94
Jaén;Mujeres;Extranjera;De 80 a 84 años  ;2010;1,01
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2020;0,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2019;2,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2018;0,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2017;1,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2016;0,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2015;0,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2014;0,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2013;-1,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2012;0,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2011;0,00
Jaén;Mujeres;Extranjera;De 85 a 89 años  ;2010;0,00
Jaén;Mujeres;Extranjera;De 90 y más años;2020;1,00
Jaén;Mujeres;Extranjera;De 90 y más años;2019;2,00
Jaén;Mujeres;Extranjera;De 90 y más años;2018;0,00
Jaén;Mujeres;Extranjera;De 90 y más años;2017;-1,00
Jaén;Mujeres;Extranjera;De 90 y más años;2016;1,88
Jaén;Mujeres;Extranjera;De 90 y más años;2015;0,00
Jaén;Mujeres;Extranjera;De 90 y más años;2014;0,00
Jaén;Mujeres;Extranjera;De 90 y más años;2013;0,00
Jaén;Mujeres;Extranjera;De 90 y más años;2012;0,00
Jaén;Mujeres;Extranjera;De 90 y más años;2011;0,00
Jaén;Mujeres;Extranjera;De 90 y más años;2010;0,00
Málaga;Hombres;Española;De 0 a 4 años;2020;53,00
Málaga;Hombres;Española;De 0 a 4 años;2019;125,00
Málaga;Hombres;Española;De 0 a 4 años;2018;84,00
Málaga;Hombres;Española;De 0 a 4 años;2017;61,00
Málaga;Hombres;Española;De 0 a 4 años;2016;26,08
Málaga;Hombres;Española;De 0 a 4 años;2015;43,36
Málaga;Hombres;Española;De 0 a 4 años;2014;13,85
Málaga;Hombres;Española;De 0 a 4 años;2013;-7,17
Málaga;Hombres;Española;De 0 a 4 años;2012;-11,04
Málaga;Hombres;Española;De 0 a 4 años;2011;-0,74
Málaga;Hombres;Española;De 0 a 4 años;2010;-10,86
Málaga;Hombres;Española;De 5 a 9 años;2020;13,00
Málaga;Hombres;Española;De 5 a 9 años;2019;42,00
Málaga;Hombres;Española;De 5 a 9 años;2018;0,00
Málaga;Hombres;Española;De 5 a 9 años;2017;-5,00
Málaga;Hombres;Española;De 5 a 9 años;2016;-53,15
Málaga;Hombres;Española;De 5 a 9 años;2015;-16,36
Málaga;Hombres;Española;De 5 a 9 años;2014;-48,19
Málaga;Hombres;Española;De 5 a 9 años;2013;-47,68
Málaga;Hombres;Española;De 5 a 9 años;2012;-45,92
Málaga;Hombres;Española;De 5 a 9 años;2011;-35,60
Málaga;Hombres;Española;De 5 a 9 años;2010;-17,75
Málaga;Hombres;Española;De 10 a 14 años  ;2020;6,00
Málaga;Hombres;Española;De 10 a 14 años  ;2019;-23,00
Málaga;Hombres;Española;De 10 a 14 años  ;2018;-21,00
Málaga;Hombres;Española;De 10 a 14 años  ;2017;-11,00
Málaga;Hombres;Española;De 10 a 14 años  ;2016;-49,03
Málaga;Hombres;Española;De 10 a 14 años  ;2015;-12,10
Málaga;Hombres;Española;De 10 a 14 años  ;2014;-34,18
Málaga;Hombres;Española;De 10 a 14 años  ;2013;-28,44
Málaga;Hombres;Española;De 10 a 14 años  ;2012;-26,21
Málaga;Hombres;Española;De 10 a 14 años  ;2011;-11,60
Málaga;Hombres;Española;De 10 a 14 años  ;2010;-4,05
Málaga;Hombres;Española;De 15 a 19 años  ;2020;-2,00
Málaga;Hombres;Española;De 15 a 19 años  ;2019;34,00
Málaga;Hombres;Española;De 15 a 19 años  ;2018;2,00
Málaga;Hombres;Española;De 15 a 19 años  ;2017;7,00
Málaga;Hombres;Española;De 15 a 19 años  ;2016;-12,43
Málaga;Hombres;Española;De 15 a 19 años  ;2015;4,77
Málaga;Hombres;Española;De 15 a 19 años  ;2014;-12,68
Málaga;Hombres;Española;De 15 a 19 años  ;2013;-25,00
Málaga;Hombres;Española;De 15 a 19 años  ;2012;-15,33
Málaga;Hombres;Española;De 15 a 19 años  ;2011;-28,64
Málaga;Hombres;Española;De 15 a 19 años  ;2010;1,45
Málaga;Hombres;Española;De 20 a 24 años;2020;-6,00
Málaga;Hombres;Española;De 20 a 24 años;2019;3,00
Málaga;Hombres;Española;De 20 a 24 años;2018;-10,00
Málaga;Hombres;Española;De 20 a 24 años;2017;-25,00
Málaga;Hombres;Española;De 20 a 24 años;2016;-62,92
Málaga;Hombres;Española;De 20 a 24 años;2015;-9,63
Málaga;Hombres;Española;De 20 a 24 años;2014;-26,88
Málaga;Hombres;Española;De 20 a 24 años;2013;-46,28
Málaga;Hombres;Española;De 20 a 24 años;2012;-38,69
Málaga;Hombres;Española;De 20 a 24 años;2011;-26,32
Málaga;Hombres;Española;De 20 a 24 años;2010;-24,70
Málaga;Hombres;Española;De 25 a 29 años;2020;-68,00
Málaga;Hombres;Española;De 25 a 29 años;2019;-61,00
Málaga;Hombres;Española;De 25 a 29 años;2018;-81,00
Málaga;Hombres;Española;De 25 a 29 años;2017;-59,00
Málaga;Hombres;Española;De 25 a 29 años;2016;-105,41
Málaga;Hombres;Española;De 25 a 29 años;2015;-61,95
Málaga;Hombres;Española;De 25 a 29 años;2014;-79,00
Málaga;Hombres;Española;De 25 a 29 años;2013;-108,65
Málaga;Hombres;Española;De 25 a 29 años;2012;-94,69
Málaga;Hombres;Española;De 25 a 29 años;2011;-83,81
Málaga;Hombres;Española;De 25 a 29 años;2010;-55,24
Málaga;Hombres;Española;De 30 a 34 años;2020;-43,00
Málaga;Hombres;Española;De 30 a 34 años;2019;-36,00
Málaga;Hombres;Española;De 30 a 34 años;2018;-66,00
Málaga;Hombres;Española;De 30 a 34 años;2017;-68,00
Málaga;Hombres;Española;De 30 a 34 años;2016;-96,67
Málaga;Hombres;Española;De 30 a 34 años;2015;-70,66
Málaga;Hombres;Española;De 30 a 34 años;2014;-152,75
Málaga;Hombres;Española;De 30 a 34 años;2013;-115,88
Málaga;Hombres;Española;De 30 a 34 años;2012;-122,28
Málaga;Hombres;Española;De 30 a 34 años;2011;-130,62
Málaga;Hombres;Española;De 30 a 34 años;2010;-85,51
Málaga;Hombres;Española;De 35 a 39 años;2020;-15,00
Málaga;Hombres;Española;De 35 a 39 años;2019;-20,00
Málaga;Hombres;Española;De 35 a 39 años;2018;-10,00
Málaga;Hombres;Española;De 35 a 39 años;2017;-49,00
Málaga;Hombres;Española;De 35 a 39 años;2016;-90,40
Málaga;Hombres;Española;De 35 a 39 años;2015;-37,24
Málaga;Hombres;Española;De 35 a 39 años;2014;-107,85
Málaga;Hombres;Española;De 35 a 39 años;2013;-76,27
Málaga;Hombres;Española;De 35 a 39 años;2012;-54,24
Málaga;Hombres;Española;De 35 a 39 años;2011;-74,20
Málaga;Hombres;Española;De 35 a 39 años;2010;-40,84
Málaga;Hombres;Española;De 40 a 44 años;2020;-18,00
Málaga;Hombres;Española;De 40 a 44 años;2019;-9,00
Málaga;Hombres;Española;De 40 a 44 años;2018;-63,00
Málaga;Hombres;Española;De 40 a 44 años;2017;-93,00
Málaga;Hombres;Española;De 40 a 44 años;2016;-132,58
Málaga;Hombres;Española;De 40 a 44 años;2015;-49,99
Málaga;Hombres;Española;De 40 a 44 años;2014;-104,25
Málaga;Hombres;Española;De 40 a 44 años;2013;-94,62
Málaga;Hombres;Española;De 40 a 44 años;2012;-73,77
Málaga;Hombres;Española;De 40 a 44 años;2011;-39,56
Málaga;Hombres;Española;De 40 a 44 años;2010;-28,08
Málaga;Hombres;Española;De 45 a 49 años;2020;-17,00
Málaga;Hombres;Española;De 45 a 49 años;2019;0,00
Málaga;Hombres;Española;De 45 a 49 años;2018;-53,00
Málaga;Hombres;Española;De 45 a 49 años;2017;-50,00
Málaga;Hombres;Española;De 45 a 49 años;2016;-42,16
Málaga;Hombres;Española;De 45 a 49 años;2015;-17,93
Málaga;Hombres;Española;De 45 a 49 años;2014;-57,74
Málaga;Hombres;Española;De 45 a 49 años;2013;-39,51
Málaga;Hombres;Española;De 45 a 49 años;2012;-21,17
Málaga;Hombres;Española;De 45 a 49 años;2011;-17,46
Málaga;Hombres;Española;De 45 a 49 años;2010;6,31
Málaga;Hombres;Española;De 50 a 54 años;2020;-8,00
Málaga;Hombres;Española;De 50 a 54 años;2019;-27,00
Málaga;Hombres;Española;De 50 a 54 años;2018;-4,00
Málaga;Hombres;Española;De 50 a 54 años;2017;-25,00
Málaga;Hombres;Española;De 50 a 54 años;2016;-47,16
Málaga;Hombres;Española;De 50 a 54 años;2015;-8,18
Málaga;Hombres;Española;De 50 a 54 años;2014;-39,21
Málaga;Hombres;Española;De 50 a 54 años;2013;-37,42
Málaga;Hombres;Española;De 50 a 54 años;2012;-14,45
Málaga;Hombres;Española;De 50 a 54 años;2011;-11,10
Málaga;Hombres;Española;De 50 a 54 años;2010;-6,51
Málaga;Hombres;Española;De 55 a 59 años;2020;-2,00
Málaga;Hombres;Española;De 55 a 59 años;2019;7,00
Málaga;Hombres;Española;De 55 a 59 años;2018;2,00
Málaga;Hombres;Española;De 55 a 59 años;2017;-12,00
Málaga;Hombres;Española;De 55 a 59 años;2016;-10,82
Málaga;Hombres;Española;De 55 a 59 años;2015;13,94
Málaga;Hombres;Española;De 55 a 59 años;2014;-1,96
Málaga;Hombres;Española;De 55 a 59 años;2013;-4,52
Málaga;Hombres;Española;De 55 a 59 años;2012;-2,98
Málaga;Hombres;Española;De 55 a 59 años;2011;-3,13
Málaga;Hombres;Española;De 55 a 59 años;2010;-2,94
Málaga;Hombres;Española;De 60 a 64 años;2020;25,00
Málaga;Hombres;Española;De 60 a 64 años;2019;20,00
Málaga;Hombres;Española;De 60 a 64 años;2018;7,00
Málaga;Hombres;Española;De 60 a 64 años;2017;22,00
Málaga;Hombres;Española;De 60 a 64 años;2016;14,82
Málaga;Hombres;Española;De 60 a 64 años;2015;28,83
Málaga;Hombres;Española;De 60 a 64 años;2014;23,16
Málaga;Hombres;Española;De 60 a 64 años;2013;11,66
Málaga;Hombres;Española;De 60 a 64 años;2012;14,56
Málaga;Hombres;Española;De 60 a 64 años;2011;3,08
Málaga;Hombres;Española;De 60 a 64 años;2010;9,03
Málaga;Hombres;Española;De 65 a 69 años;2020;17,00
Málaga;Hombres;Española;De 65 a 69 años;2019;27,00
Málaga;Hombres;Española;De 65 a 69 años;2018;17,00
Málaga;Hombres;Española;De 65 a 69 años;2017;17,00
Málaga;Hombres;Española;De 65 a 69 años;2016;2,53
Málaga;Hombres;Española;De 65 a 69 años;2015;10,66
Málaga;Hombres;Española;De 65 a 69 años;2014;10,87
Málaga;Hombres;Española;De 65 a 69 años;2013;6,24
Málaga;Hombres;Española;De 65 a 69 años;2012;20,09
Málaga;Hombres;Española;De 65 a 69 años;2011;0,89
Málaga;Hombres;Española;De 65 a 69 años;2010;6,05
Málaga;Hombres;Española;De 70 a 74 años  ;2020;2,00
Málaga;Hombres;Española;De 70 a 74 años  ;2019;23,00
Málaga;Hombres;Española;De 70 a 74 años  ;2018;12,00
Málaga;Hombres;Española;De 70 a 74 años  ;2017;19,00
Málaga;Hombres;Española;De 70 a 74 años  ;2016;4,55
Málaga;Hombres;Española;De 70 a 74 años  ;2015;18,24
Málaga;Hombres;Española;De 70 a 74 años  ;2014;11,39
Málaga;Hombres;Española;De 70 a 74 años  ;2013;-8,60
Málaga;Hombres;Española;De 70 a 74 años  ;2012;4,79
Málaga;Hombres;Española;De 70 a 74 años  ;2011;-1,84
Málaga;Hombres;Española;De 70 a 74 años  ;2010;-1,29
Málaga;Hombres;Española;De 75 a 79 años  ;2020;1,00
Málaga;Hombres;Española;De 75 a 79 años  ;2019;1,00
Málaga;Hombres;Española;De 75 a 79 años  ;2018;-1,00
Málaga;Hombres;Española;De 75 a 79 años  ;2017;7,00
Málaga;Hombres;Española;De 75 a 79 años  ;2016;4,97
Málaga;Hombres;Española;De 75 a 79 años  ;2015;8,21
Málaga;Hombres;Española;De 75 a 79 años  ;2014;-1,55
Málaga;Hombres;Española;De 75 a 79 años  ;2013;-1,87
Málaga;Hombres;Española;De 75 a 79 años  ;2012;4,38
Málaga;Hombres;Española;De 75 a 79 años  ;2011;-3,18
Málaga;Hombres;Española;De 75 a 79 años  ;2010;-4,18
Málaga;Hombres;Española;De 80 a 84 años  ;2020;-7,00
Málaga;Hombres;Española;De 80 a 84 años  ;2019;10,00
Málaga;Hombres;Española;De 80 a 84 años  ;2018;7,00
Málaga;Hombres;Española;De 80 a 84 años  ;2017;2,00
Málaga;Hombres;Española;De 80 a 84 años  ;2016;-2,45
Málaga;Hombres;Española;De 80 a 84 años  ;2015;7,57
Málaga;Hombres;Española;De 80 a 84 años  ;2014;8,73
Málaga;Hombres;Española;De 80 a 84 años  ;2013;-0,64
Málaga;Hombres;Española;De 80 a 84 años  ;2012;-5,50
Málaga;Hombres;Española;De 80 a 84 años  ;2011;2,32
Málaga;Hombres;Española;De 80 a 84 años  ;2010;0,52
Málaga;Hombres;Española;De 85 a 89 años  ;2020;3,00
Málaga;Hombres;Española;De 85 a 89 años  ;2019;-1,00
Málaga;Hombres;Española;De 85 a 89 años  ;2018;-1,00
Málaga;Hombres;Española;De 85 a 89 años  ;2017;2,00
Málaga;Hombres;Española;De 85 a 89 años  ;2016;-1,38
Málaga;Hombres;Española;De 85 a 89 años  ;2015;1,09
Málaga;Hombres;Española;De 85 a 89 años  ;2014;2,02
Málaga;Hombres;Española;De 85 a 89 años  ;2013;0,86
Málaga;Hombres;Española;De 85 a 89 años  ;2012;0,00
Málaga;Hombres;Española;De 85 a 89 años  ;2011;-1,35
Málaga;Hombres;Española;De 85 a 89 años  ;2010;-2,27
Málaga;Hombres;Española;De 90 y más años;2020;1,00
Málaga;Hombres;Española;De 90 y más años;2019;0,00
Málaga;Hombres;Española;De 90 y más años;2018;2,00
Málaga;Hombres;Española;De 90 y más años;2017;0,00
Málaga;Hombres;Española;De 90 y más años;2016;2,91
Málaga;Hombres;Española;De 90 y más años;2015;3,00
Málaga;Hombres;Española;De 90 y más años;2014;1,01
Málaga;Hombres;Española;De 90 y más años;2013;-0,07
Málaga;Hombres;Española;De 90 y más años;2012;-1,14
Málaga;Hombres;Española;De 90 y más años;2011;-1,29
Málaga;Hombres;Española;De 90 y más años;2010;1,01
Málaga;Hombres;Extranjera;De 0 a 4 años;2020;396,00
Málaga;Hombres;Extranjera;De 0 a 4 años;2019;707,00
Málaga;Hombres;Extranjera;De 0 a 4 años;2018;508,00
Málaga;Hombres;Extranjera;De 0 a 4 años;2017;519,00
Málaga;Hombres;Extranjera;De 0 a 4 años;2016;423,44
Málaga;Hombres;Extranjera;De 0 a 4 años;2015;244,86
Málaga;Hombres;Extranjera;De 0 a 4 años;2014;198,77
Málaga;Hombres;Extranjera;De 0 a 4 años;2013;272,21
Málaga;Hombres;Extranjera;De 0 a 4 años;2012;230,78
Málaga;Hombres;Extranjera;De 0 a 4 años;2011;280,83
Málaga;Hombres;Extranjera;De 0 a 4 años;2010;266,10
Málaga;Hombres;Extranjera;De 5 a 9 años;2020;348,00
Málaga;Hombres;Extranjera;De 5 a 9 años;2019;672,00
Málaga;Hombres;Extranjera;De 5 a 9 años;2018;389,00
